Model,Variable,Estimate,Std. Error,t value,Pr(>|t|),Confidence Interval (lower bound): 2.5%,Confidence Interval (upper bound): 97.5%
nm_all_ptb,white,-0.0185491,0.016514304,-1.123214162,0.261558164,-0.05091654,0.013818341
nm_hor_ptb,acres_ag_land_per_sqr_mile,-0.0005245,0.000506721,-1.035086314,0.300825036,-0.001517655,0.000468655
nm_hor_ptb,all_hormone_wells,1.637697242,0.569245679,2.876960338,0.004082178,0.521996212,2.753398272
nm_hor_ptb,asian,-0.048883671,0.04495486,-1.08739456,0.277068152,-0.136993578,0.039226237
nm_hor_ptb,ba,-0.042311431,0.0109047,-3.880109675,0.000109749,-0.06368425,-0.020938612
nm_hor_ptb,black,0.033580051,0.018168845,1.848221623,0.064801913,-0.00203023,0.069190333
nm_hor_ptb,drug_death_per_100000,-0.000861943,0.000795781,-1.083141479,0.278950581,-0.002421645,0.000697758
nm_hor_ptb,fertilizer_per_sqr_mile,-0.00198749,0.002087685,-0.952006657,0.341274181,-0.006079278,0.002104298
nm_hor_ptb,herbicide_per_sqr_mile,-8.21E-05,0.001724402,-0.047582924,0.962056099,-0.003461819,0.003297714
nm_hor_ptb,hispanic,-0.008999063,0.005774925,-1.558299449,0.119410642,-0.020317709,0.002319583
nm_hor_ptb,hs,-0.037935259,0.015547668,-2.439932326,0.014825613,-0.068408129,-0.007462389
nm_hor_ptb,insecticide_per_sqr_mile,0.001298832,0.001337273,0.971254156,0.331606091,-0.001322175,0.003919839
nm_hor_ptb,insured,0.018497668,0.014221248,1.300706404,0.193594188,-0.009375465,0.046370802
nm_hor_ptb,marital,-0.01499964,0.01335868,-1.122838465,0.261717659,-0.041182171,0.011182892
nm_hor_ptb,maternal_care_code,-0.146614796,0.116816605,-1.255085237,0.209677991,-0.375571133,0.082341542
nm_hor_ptb,multiracial,-0.009974731,0.033756453,-0.295491073,0.767666921,-0.076136162,0.056186701
nm_hor_ptb,native,0.008645793,0.019263634,0.448814222,0.653642007,-0.029110236,0.046401821
nm_hor_ptb,pacific,0.151109278,0.16275953,0.928420467,0.353365368,-0.167893538,0.470112095
nm_hor_ptb,pop_per_sqr_mile,0.003388384,0.001543504,2.195254216,0.028325232,0.000363171,0.006413596
nm_hor_ptb,poverty,0.063708509,0.013978089,4.557741112,5.67E-06,0.036311959,0.09110506
nm_hor_ptb,white,-0.014957334,0.016728562,-0.894119533,0.371426816,-0.047744713,0.017830045
nm_est_ptb,acres_ag_land_per_sqr_mile,-0.000561522,0.000506897,-1.107763316,0.268173142,-0.001555022,0.000431978
nm_est_ptb,all_est_wells,2.613455122,1.135624924,2.301336529,0.021533391,0.38767117,4.839239073
nm_est_ptb,asian,-0.053110661,0.04495841,-1.181328729,0.237692632,-0.141227524,0.035006203
nm_est_ptb,ba,-0.042813325,0.010914266,-3.922694109,9.22E-05,-0.064204892,-0.021421758
nm_est_ptb,black,0.030214206,0.018113285,1.668068825,0.095547803,-0.00528718,0.065715592
nm_est_ptb,drug_death_per_100000,-0.000846054,0.000798255,-1.05988044,0.28939989,-0.002410604,0.000718496
nm_est_ptb,fertilizer_per_sqr_mile,-0.002118578,0.002093041,-1.012200873,0.311634214,-0.006220863,0.001983707
nm_est_ptb,herbicide_per_sqr_mile,4.16E-06,0.001727821,0.002409453,0.998077914,-0.003382304,0.00339063
nm_est_ptb,hispanic,-0.008725994,0.005779555,-1.509803743,0.131341472,-0.020053715,0.002601726
nm_est_ptb,hs,-0.03728361,0.015562753,-2.395695077,0.016732472,-0.067786044,-0.006781175
nm_est_ptb,insecticide_per_sqr_mile,0.00130549,0.001339338,0.974727557,0.329880456,-0.001319565,0.003930544
nm_est_ptb,insured,0.017738966,0.014231023,1.246499716,0.212810131,-0.010153326,0.045631259
nm_est_ptb,marital,-0.014871544,0.013375312,-1.111865168,0.266405898,-0.041086675,0.011343587
nm_est_ptb,maternal_care_code,-0.14411877,0.117046432,-1.231295717,0.218439528,-0.37352556,0.085288021
nm_est_ptb,multiracial,-0.01234076,0.033770688,-0.365428146,0.714852495,-0.078530093,0.053848573
nm_est_ptb,native,0.00507455,0.019200676,0.264290186,0.791599069,-0.032558082,0.042707183
nm_est_ptb,pacific,0.143294435,0.162887101,0.879716286,0.379178928,-0.175958416,0.462547286
nm_est_ptb,pop_per_sqr_mile,0.003342547,0.001545072,2.163360311,0.030698933,0.000314262,0.006370832
nm_est_ptb,poverty,0.063114724,0.013990263,4.511332394,7.04E-06,0.035694314,0.090535135
nm_est_ptb,white,-0.018504486,0.016644453,-1.111750918,0.266455012,-0.051127013,0.014118042
nm_test_ptb,acres_ag_land_per_sqr_mile,-0.000547752,0.000506735,-1.080943015,0.279927036,-0.001540934,0.000445431
nm_test_ptb,all_test_wells,2.218694323,0.863251804,2.570158919,0.010278004,0.526751878,3.910636768
nm_test_ptb,asian,-0.050986575,0.044967754,-1.133847508,0.257071828,-0.139121753,0.037148602
nm_test_ptb,ba,-0.041735219,0.01093426,-3.816922124,0.000141615,-0.063165975,-0.020304463
nm_test_ptb,black,0.032275409,0.018191281,1.774224071,0.076264882,-0.003378847,0.067929665
nm_test_ptb,drug_death_per_100000,-0.000877124,0.000796318,-1.101474235,0.270898364,-0.002437878,0.000683631
nm_test_ptb,fertilizer_per_sqr_mile,-0.001802227,0.002088434,-0.862956335,0.388323893,-0.005895482,0.002291028
nm_test_ptb,herbicide_per_sqr_mile,-0.000208448,0.001725303,-0.120817938,0.903854293,-0.00358998,0.003173084
nm_test_ptb,hispanic,-0.008734687,0.005776247,-1.512173451,0.130737747,-0.020055922,0.002586549
nm_test_ptb,hs,-0.038121419,0.015569787,-2.448422589,0.014482403,-0.068637641,-0.007605197
nm_test_ptb,insecticide_per_sqr_mile,0.00128435,0.001338129,0.959810863,0.337332531,-0.001338333,0.003907034
nm_test_ptb,insured,0.018553318,0.014237293,1.303149248,0.19275928,-0.009351264,0.0464579
nm_test_ptb,marital,-0.014829585,0.013368386,-1.109302622,0.267509004,-0.04103114,0.011371969
nm_test_ptb,maternal_care_code,-0.149926232,0.116867299,-1.282875812,0.199768925,-0.37898193,0.079129466
nm_test_ptb,multiracial,-0.008689744,0.033860889,-0.256630701,0.797505308,-0.075055868,0.05767638
nm_test_ptb,native,0.007210234,0.019279333,0.373987716,0.708475686,-0.030576564,0.044997031
nm_test_ptb,pacific,0.145085756,0.162801569,0.891181558,0.373000048,-0.173999456,0.464170969
nm_test_ptb,pop_per_sqr_mile,0.003347244,0.001544243,2.167563875,0.030376609,0.000320585,0.006373904
nm_test_ptb,poverty,0.063576418,0.013987436,4.545251658,6.01E-06,0.036161547,0.09099129
nm_test_ptb,white,-0.01651471,0.016723833,-0.98749553,0.323587277,-0.04929282,0.0162634
nm_all_ptb_2014to2018,acres_ag_land_per_sqr_mile,-0.000535469,0.000506606,-1.056974979,0.290723386,-0.001528398,0.000457459
nm_all_ptb_2014to2018,all_wells_2014to2018,1.15590473,0.414650382,2.787661077,0.005387903,0.343204916,1.968604545
nm_all_ptb_2014to2018,asian,-0.053230588,0.044806859,-1.188000885,0.235054486,-0.141050417,0.034589242
nm_all_ptb_2014to2018,ba,-0.042103865,0.010913036,-3.858125919,0.000119977,-0.063493022,-0.020714709
nm_all_ptb_2014to2018,black,0.030737055,0.017970143,1.710451351,0.087425902,-0.004483778,0.065957887
nm_all_ptb_2014to2018,drug_death_per_100000,-0.000791067,0.000798168,-0.991103363,0.321823307,-0.002355448,0.000773314
nm_all_ptb_2014to2018,fertilizer_per_sqr_mile,-0.001957249,0.002087887,-0.937430525,0.348714818,-0.006049433,0.002134934
nm_all_ptb_2014to2018,herbicide_per_sqr_mile,-7.68E-05,0.001724797,-0.044510534,0.964504431,-0.003457312,0.003303769
nm_all_ptb_2014to2018,hispanic,-0.0089909,0.005776227,-1.556535005,0.119829291,-0.020312098,0.002330298
nm_all_ptb_2014to2018,hs,-0.037550748,0.01554464,-2.415671754,0.015846183,-0.068017684,-0.007083813
nm_all_ptb_2014to2018,insecticide_per_sqr_mile,0.001269182,0.00133727,0.949084057,0.342757858,-0.00135182,0.003890183
nm_all_ptb_2014to2018,insured,0.017791383,0.014213308,1.251741191,0.210893957,-0.010066188,0.045648954
nm_all_ptb_2014to2018,marital,-0.01452035,0.0133641,-1.086519113,0.277454918,-0.040713504,0.011672804
nm_all_ptb_2014to2018,maternal_care_code,-0.142081877,0.116915023,-1.215257665,0.224492994,-0.371231111,0.087067356
nm_all_ptb_2014to2018,multiracial,-0.012032288,0.033714026,-0.356892646,0.721231278,-0.078110564,0.054045989
nm_all_ptb_2014to2018,native,0.005305874,0.019033409,0.278766385,0.780469354,-0.031998921,0.04261067
nm_all_ptb_2014to2018,pacific,0.148890856,0.162765124,0.914758966,0.360491278,-0.170122924,0.467904637
nm_all_ptb_2014to2018,pop_per_sqr_mile,0.003374883,0.001543715,2.186209138,0.028981768,0.000349258,0.006400509
nm_all_ptb_2014to2018,poverty,0.063614496,0.013980223,4.550320393,5.87E-06,0.036213761,0.09101523
nm_all_ptb_2014to2018,white,-0.018257858,0.016475399,-1.108189104,0.267989321,-0.050549048,0.014033331
nm_hor_ptb_2014to2018,acres_ag_land_per_sqr_mile,-0.000519848,0.000506422,-1.026510878,0.304845696,-0.001512417,0.000472721
nm_hor_ptb_2014to2018,all_hormone_wells_2014to2018,2.377276679,0.778398237,3.05406226,0.002304492,0.851644169,3.902909189
nm_hor_ptb_2014to2018,asian,-0.047538763,0.044950263,-1.057585861,0.290444779,-0.13563966,0.040562134
nm_hor_ptb_2014to2018,ba,-0.042148365,0.010901181,-3.866403696,0.000116024,-0.063514286,-0.020782443
nm_hor_ptb_2014to2018,black,0.034765315,0.018192794,1.910938739,0.056236692,-0.000891906,0.070422536
nm_hor_ptb_2014to2018,drug_death_per_100000,-0.000856286,0.000795381,-1.076574302,0.281874309,-0.002415204,0.000702631
nm_hor_ptb_2014to2018,fertilizer_per_sqr_mile,-0.002004725,0.002086898,-0.960623995,0.336923536,-0.00609497,0.002085521
nm_hor_ptb_2014to2018,herbicide_per_sqr_mile,-7.10E-05,0.00172373,-0.041202185,0.967141167,-0.003449471,0.003307428
nm_hor_ptb_2014to2018,hispanic,-0.008921893,0.005771215,-1.545929633,0.122369916,-0.020233267,0.002389481
nm_hor_ptb_2014to2018,hs,-0.038135453,0.015542031,-2.453698214,0.014272692,-0.068597274,-0.007673633
nm_hor_ptb_2014to2018,insecticide_per_sqr_mile,0.001305006,0.001336711,0.976281694,0.329110227,-0.001314899,0.003924911
nm_hor_ptb_2014to2018,insured,0.018377143,0.014211023,1.293161166,0.19618976,-0.00947595,0.046230236
nm_hor_ptb_2014to2018,marital,-0.014718086,0.01335427,-1.102125825,0.270615134,-0.040891974,0.011455802
nm_hor_ptb_2014to2018,maternal_care_code,-0.14537075,0.116774903,-1.244880069,0.213404778,-0.374245354,0.083503855
nm_hor_ptb_2014to2018,multiracial,-0.008778701,0.033762656,-0.260012171,0.794896399,-0.074952291,0.057394888
nm_hor_ptb_2014to2018,native,0.009746704,0.019276768,0.505619223,0.61321145,-0.028035066,0.047528475
nm_hor_ptb_2014to2018,pacific,0.152127665,0.162684984,0.935105755,0.349911007,-0.166729045,0.470984375
nm_hor_ptb_2014to2018,pop_per_sqr_mile,0.003386601,0.001542788,2.195117808,0.028335037,0.000362792,0.006410409
nm_hor_ptb_2014to2018,poverty,0.063775389,0.013972152,4.564464343,5.49E-06,0.036390474,0.091160303
nm_hor_ptb_2014to2018,white,-0.013819209,0.016751433,-0.824956819,0.409550539,-0.046651413,0.019012996
nm_est_ptb_2014to2018,acres_ag_land_per_sqr_mile,-0.000562752,0.000506653,-1.110725371,0.266896162,-0.001555773,0.000430269
nm_est_ptb_2014to2018,all_est_wells_2014to2018,3.487533447,1.456252213,2.394869114,0.016770036,0.633331558,6.341735336
nm_est_ptb_2014to2018,asian,-0.053023367,0.044929968,-1.18013366,0.23816736,-0.141084485,0.035037751
nm_est_ptb_2014to2018,ba,-0.042744754,0.010912675,-3.916982157,9.44E-05,-0.064133204,-0.021356304
nm_est_ptb_2014to2018,black,0.030417096,0.018090516,1.681383532,0.092933538,-0.005039664,0.065873857
nm_est_ptb_2014to2018,drug_death_per_100000,-0.000847996,0.0007978,-1.062918057,0.288020545,-0.002411655,0.000715663
nm_est_ptb_2014to2018,fertilizer_per_sqr_mile,-0.002099538,0.002091977,-1.003614306,0.315755134,-0.006199737,0.002000661
nm_est_ptb_2014to2018,herbicide_per_sqr_mile,-1.26E-05,0.001727112,-0.007276246,0.994195586,-0.003397645,0.003372511
nm_est_ptb_2014to2018,hispanic,-0.00874239,0.005778581,-1.512895786,0.130554149,-0.0200682,0.00258342
nm_est_ptb_2014to2018,hs,-0.037215063,0.015556669,-2.392225651,0.01689076,-0.067705574,-0.006724552
nm_est_ptb_2014to2018,insecticide_per_sqr_mile,0.001311235,0.001339116,0.979179163,0.327677362,-0.001313385,0.003935855
nm_est_ptb_2014to2018,insured,0.017562671,0.014224415,1.234684952,0.217175452,-0.01031667,0.045442011
nm_est_ptb_2014to2018,marital,-0.014826632,0.013373187,-1.108683479,0.267775999,-0.041037597,0.011384334
nm_est_ptb_2014to2018,maternal_care_code,-0.145143548,0.116992432,-1.2406234,0.214973319,-0.374444501,0.084157404
nm_est_ptb_2014to2018,multiracial,-0.01195839,0.033769479,-0.354118273,0.723308847,-0.078145352,0.054228573
nm_est_ptb_2014to2018,native,0.005222465,0.019171725,0.272404519,0.785355141,-0.032353426,0.042798355
nm_est_ptb_2014to2018,pacific,0.143636887,0.162853191,0.882002287,0.377941947,-0.175549502,0.462823276
nm_est_ptb_2014to2018,pop_per_sqr_mile,0.003329936,0.001544672,2.155755521,0.031289534,0.000302434,0.006357437
nm_est_ptb_2014to2018,poverty,0.063150535,0.013987893,4.514656683,6.93E-06,0.035734769,0.090566302
nm_est_ptb_2014to2018,white,-0.018295822,0.01662196,-1.100701862,0.271234358,-0.050874265,0.014282621
nm_test_ptb_2014to2018,acres_ag_land_per_sqr_mile,-0.000544687,0.000506527,-1.075335903,0.282427972,-0.001537462,0.000448088
nm_test_ptb_2014to2018,all_test_wells_2014to2018,3.21158154,1.188154599,2.702999712,0.006963035,0.882841317,5.540321763
nm_test_ptb_2014to2018,asian,-0.051543007,0.044896883,-1.148030866,0.251171342,-0.13953928,0.036453266
nm_test_ptb_2014to2018,ba,-0.041512418,0.010934443,-3.796482142,0.000153667,-0.062943533,-0.020081304
nm_test_ptb_2014to2018,black,0.032192619,0.018121606,1.776477132,0.075892904,-0.003325076,0.067710314
nm_test_ptb_2014to2018,drug_death_per_100000,-0.000874631,0.000795994,-1.098791255,0.272066731,-0.002434751,0.000685488
nm_test_ptb_2014to2018,fertilizer_per_sqr_mile,-0.001779272,0.002087928,-0.852170896,0.39427941,-0.005871536,0.002312992
nm_test_ptb_2014to2018,herbicide_per_sqr_mile,-0.000225717,0.001724888,-0.130858866,0.895907615,-0.003606435,0.003155001
nm_test_ptb_2014to2018,hispanic,-0.008781365,0.005774933,-1.520600343,0.128608296,-0.020100025,0.002537295
nm_test_ptb_2014to2018,hs,-0.038251726,0.015565094,-2.457532564,0.014121961,-0.068758749,-0.007744702
nm_test_ptb_2014to2018,insecticide_per_sqr_mile,0.001287475,0.001337734,0.962430045,0.336016259,-0.001334435,0.003909385
nm_test_ptb_2014to2018,insured,0.018361594,0.01422662,1.290650475,0.197059076,-0.009522069,0.046245256
nm_test_ptb_2014to2018,marital,-0.014504552,0.013366872,-1.085111879,0.278077395,-0.04070314,0.011694036
nm_test_ptb_2014to2018,maternal_care_code,-0.149767538,0.116832415,-1.281900554,0.200110764,-0.378754864,0.079219788
nm_test_ptb_2014to2018,multiracial,-0.008182794,0.033852214,-0.241721091,0.809035187,-0.074531913,0.058166325
nm_test_ptb_2014to2018,native,0.007008896,0.019198726,0.365070868,0.715119101,-0.030619916,0.044637707
nm_test_ptb_2014to2018,pacific,0.145144693,0.162743089,0.891863945,0.372634274,-0.1738259,0.464115286
nm_test_ptb_2014to2018,pop_per_sqr_mile,0.003355362,0.001543851,2.173371874,0.029936051,0.00032947,0.006381253
nm_test_ptb_2014to2018,poverty,0.063614934,0.013983264,4.54936221,5.89E-06,0.03620824,0.091021629
nm_test_ptb_2014to2018,white,-0.016679193,0.016643819,-1.002125361,0.316473347,-0.049300478,0.015942092
nm_all_lbw,acres_ag_land_per_sqr_mile,0.001470671,0.000419744,3.503735962,0.000475078,0.000647988,0.002293353
nm_all_lbw,all_wells,0.209059334,0.190836505,1.095489215,0.273514579,-0.164973344,0.583092011
nm_all_lbw,asian,-0.02543154,0.036258644,-0.701392481,0.483189404,-0.096497176,0.045634096
nm_all_lbw,ba,-0.012150025,0.008888458,-1.366944131,0.171889982,-0.029571081,0.005271032
nm_all_lbw,black,0.09937923,0.014581162,6.815590634,1.46E-11,0.070800678,0.127957782
nm_all_lbw,drug_death_per_100000,0.000142647,0.000655321,0.217674879,0.827718165,-0.001141759,0.001427052
nm_all_lbw,fertilizer_per_sqr_mile,-0.003707594,0.001713747,-2.16344327,0.030697172,-0.007066476,-0.000348712
nm_all_lbw,herbicide_per_sqr_mile,-0.000236252,0.00142242,-0.166091613,0.868111865,-0.003024144,0.00255164
nm_all_lbw,hispanic,0.007069469,0.004683245,1.50952368,0.131419148,-0.002109522,0.01624846
nm_all_lbw,hs,-0.016318067,0.012913118,-1.263681414,0.206581343,-0.041627313,0.008991179
nm_all_lbw,insecticide_per_sqr_mile,0.000753684,0.001112946,0.677197492,0.498406671,-0.00142765,0.002935019
nm_all_lbw,insured,0.032071769,0.011584326,2.768548541,0.005714321,0.009366907,0.054776631
nm_all_lbw,marital,-0.00126795,0.011005946,-0.115205912,0.90830052,-0.022839209,0.020303309
nm_all_lbw,maternal_care_code,-0.170359952,0.09541456,-1.785471223,0.074428661,-0.357369054,0.01664915
nm_all_lbw,multiracial,0.014621845,0.027311395,0.535375268,0.592486157,-0.038907505,0.068151196
nm_all_lbw,native,0.00914453,0.015472079,0.591034367,0.554604848,-0.021180187,0.039469248
nm_all_lbw,pacific,0.237984332,0.131347759,1.81186443,0.070248383,-0.019452545,0.49542121
nm_all_lbw,pop_per_sqr_mile,0.002716306,0.001246534,2.179087337,0.029512452,0.000273145,0.005159468
nm_all_lbw,poverty,0.078849018,0.011569492,6.815253096,1.46E-11,0.05617323,0.101524807
nm_all_lbw,white,0.020689489,0.013382438,1.54601789,0.122354793,-0.005539608,0.046918586
nm_hor_lbw,acres_ag_land_per_sqr_mile,0.001483066,0.000419853,3.532344432,0.000426982,0.000660169,0.002305963
nm_hor_lbw,all_hormone_wells,0.624558488,0.46077944,1.355439139,0.17552392,-0.27855262,1.527669595
nm_hor_lbw,asian,-0.023090028,0.036367714,-0.634904563,0.525607507,-0.094369438,0.048189383
nm_hor_lbw,ba,-0.012148717,0.008878624,-1.368310831,0.171462073,-0.029550499,0.005253066
nm_hor_lbw,black,0.101035219,0.014723599,6.862127838,1.07E-11,0.072177495,0.129892943
nm_hor_lbw,drug_death_per_100000,0.0001324,0.000653685,0.202544384,0.83952431,-0.001148799,0.0014136
nm_hor_lbw,fertilizer_per_sqr_mile,-0.003732597,0.001713567,-2.178261838,0.029573968,-0.007091126,-0.000374068
nm_hor_lbw,herbicide_per_sqr_mile,-0.000227244,0.001422098,-0.159795043,0.873068491,-0.003014505,0.002560016
nm_hor_lbw,hispanic,0.007063929,0.004680442,1.509244055,0.13149056,-0.002109568,0.016237427
nm_hor_lbw,hs,-0.0165194,0.012910825,-1.279499906,0.200959849,-0.041824153,0.008785353
nm_hor_lbw,insecticide_per_sqr_mile,0.000764436,0.001112716,0.68699981,0.492210996,-0.001416448,0.002945319
nm_hor_lbw,insured,0.032279246,0.01158317,2.78673677,0.005405177,0.00957665,0.054981842
nm_hor_lbw,marital,-0.001307929,0.011002427,-0.118876411,0.905392479,-0.02287229,0.020256432
nm_hor_lbw,maternal_care_code,-0.17081831,0.095338863,-1.791696535,0.073424766,-0.357679047,0.016042427
nm_hor_lbw,multiracial,0.015664772,0.027335457,0.5730569,0.566709818,-0.037911739,0.069241283
nm_hor_lbw,native,0.010901287,0.015623671,0.697741744,0.48546921,-0.019720544,0.041523119
nm_hor_lbw,pacific,0.239893309,0.131323131,1.826740699,0.067978485,-0.017495299,0.497281916
nm_hor_lbw,pop_per_sqr_mile,0.002727697,0.001246272,2.188685347,0.02880526,0.000285049,0.005170345
nm_hor_lbw,poverty,0.078964139,0.01156654,6.826945732,1.35E-11,0.056294138,0.101634141
nm_hor_lbw,white,0.022463226,0.013562464,1.65627911,0.097917699,-0.004118715,0.049045166
nm_est_lbw,acres_ag_land_per_sqr_mile,0.001465232,0.000419609,3.491898478,0.000496421,0.000642814,0.002287651
nm_est_lbw,all_est_wells,0.918614824,0.919557622,0.998974727,0.318001362,-0.883684997,2.720914645
nm_est_lbw,asian,-0.025097201,0.036341648,-0.690590628,0.48995177,-0.096325522,0.046131119
nm_est_lbw,ba,-0.012365411,0.008879612,-1.392562075,0.164001301,-0.029769132,0.005038309
nm_est_lbw,black,0.099458755,0.01466868,6.780347988,1.85E-11,0.07070867,0.128208839
nm_est_lbw,drug_death_per_100000,0.000135064,0.000655212,0.206138025,0.836716854,-0.001149127,0.001419256
nm_est_lbw,fertilizer_per_sqr_mile,-0.003771201,0.001716182,-2.197436775,0.028173226,-0.007134855,-0.000407546
nm_est_lbw,herbicide_per_sqr_mile,-0.000201316,0.001423544,-0.14141884,0.887561987,-0.002991411,0.00258878
nm_est_lbw,hispanic,0.007183551,0.004680212,1.534877266,0.12506846,-0.001989496,0.016356597
nm_est_lbw,hs,-0.016237794,0.012913385,-1.257438979,0.208830919,-0.041547564,0.009071976
nm_est_lbw,insecticide_per_sqr_mile,0.000763274,0.001113469,0.685492255,0.493161166,-0.001419084,0.002945633
nm_est_lbw,insured,0.031937903,0.011581518,2.757661239,0.005906924,0.009238545,0.054637261
nm_est_lbw,marital,-0.001273598,0.011006985,-0.115708166,0.907902523,-0.022846892,0.020299696
nm_est_lbw,maternal_care_code,-0.170335803,0.095446174,-1.78462683,0.074565689,-0.357406866,0.016735261
nm_est_lbw,multiracial,0.014579043,0.02732481,0.533545998,0.593751069,-0.038976601,0.068134687
nm_est_lbw,native,0.009234268,0.015561342,0.593410817,0.553014211,-0.021265401,0.039733938
nm_est_lbw,pacific,0.236466793,0.131317588,1.800724464,0.071988644,-0.02091095,0.493844536
nm_est_lbw,pop_per_sqr_mile,0.002706972,0.001246488,2.171680268,0.030068387,0.000263902,0.005150043
nm_est_lbw,poverty,0.078682165,0.011566347,6.802680868,1.59E-11,0.056012542,0.101351787
nm_est_lbw,white,0.020813647,0.013483438,1.543645383,0.122928801,-0.005613406,0.0472407
nm_test_lbw,acres_ag_land_per_sqr_mile,0.001468968,0.000419741,3.499702284,0.000482252,0.000646291,0.002291646
nm_test_lbw,all_test_wells,0.736742231,0.699826145,1.052750367,0.292660021,-0.634891809,2.108376272
nm_test_lbw,asian,-0.024575728,0.036373887,-0.675642051,0.499393609,-0.095867236,0.046715781
nm_test_lbw,ba,-0.012051453,0.008897943,-1.354408849,0.175852123,-0.029491102,0.005388195
nm_test_lbw,black,0.09995217,0.014739958,6.78103477,1.84E-11,0.071062382,0.128841957
nm_test_lbw,drug_death_per_100000,0.000120428,0.000653901,0.18416796,0.853911734,-0.001161194,0.001402049
nm_test_lbw,fertilizer_per_sqr_mile,-0.003668329,0.001713636,-2.140669963,0.032494758,-0.007026994,-0.000309664
nm_test_lbw,herbicide_per_sqr_mile,-0.000268764,0.001422359,-0.188956765,0.85015755,-0.003056537,0.002519009
nm_test_lbw,hispanic,0.007185389,0.004679794,1.535406915,0.124938392,-0.00198684,0.016357617
nm_test_lbw,hs,-0.016449708,0.012922472,-1.272953626,0.203272527,-0.041777287,0.008877872
nm_test_lbw,insecticide_per_sqr_mile,0.000751291,0.00111296,0.675038501,0.499776846,-0.00143007,0.002932651
nm_test_lbw,insured,0.032166991,0.01159164,2.775016477,0.005602602,0.009447795,0.054886187
nm_test_lbw,marital,-0.001257846,0.011006596,-0.114281116,0.909033407,-0.022830378,0.020314686
nm_test_lbw,maternal_care_code,-0.172568729,0.095344777,-1.809944239,0.070545862,-0.359441057,0.014303599
nm_test_lbw,multiracial,0.015661974,0.027410723,0.571381288,0.567844507,-0.038062056,0.069386005
nm_test_lbw,native,0.009741336,0.015632349,0.623152422,0.53329868,-0.020897505,0.040380177
nm_test_lbw,pacific,0.236655184,0.131307531,1.802297107,0.071740847,-0.020702848,0.494013216
nm_test_lbw,pop_per_sqr_mile,0.002709056,0.001246446,2.173425123,0.029936622,0.000266068,0.005152044
nm_test_lbw,poverty,0.078859066,0.011571002,6.815231943,1.46E-11,0.056180318,0.101537814
nm_test_lbw,white,0.021295382,0.013557509,1.570744481,0.116496514,-0.005276847,0.047867611
nm_all_lbw_2014to2018,acres_ag_land_per_sqr_mile,0.001468427,0.000419849,3.497508809,0.000486196,0.000645537,0.002291316
nm_all_lbw_2014to2018,all_wells_2014to2018,0.336692165,0.335224642,1.00437773,0.315392058,-0.32033606,0.993720389
nm_all_lbw_2014to2018,asian,-0.02593114,0.036245692,-0.715426813,0.474479709,-0.09697139,0.045109111
nm_all_lbw_2014to2018,ba,-0.01224464,0.008886579,-1.37787999,0.168488343,-0.029662015,0.005172736
nm_all_lbw_2014to2018,black,0.099001461,0.014562632,6.798321776,1.64E-11,0.070459226,0.127543696
nm_all_lbw_2014to2018,drug_death_per_100000,0.000141155,0.000655745,0.215259697,0.829600163,-0.001144081,0.001426392
nm_all_lbw_2014to2018,fertilizer_per_sqr_mile,-0.003712061,0.001713997,-2.165733285,0.030521235,-0.007071434,-0.000352688
nm_all_lbw_2014to2018,herbicide_per_sqr_mile,-0.000232752,0.001422616,-0.163608732,0.870065767,-0.003021028,0.002555523
nm_all_lbw_2014to2018,hispanic,0.007124459,0.004682106,1.521635578,0.128354755,-0.0020523,0.016301218
nm_all_lbw_2014to2018,hs,-0.016190274,0.012910826,-1.254007666,0.210074998,-0.041495028,0.009114479
nm_all_lbw_2014to2018,insecticide_per_sqr_mile,0.000745638,0.001112897,0.669996779,0.502984289,-0.001435601,0.002926876
nm_all_lbw_2014to2018,insured,0.031856492,0.011577732,2.751531367,0.006017925,0.009164555,0.054548429
nm_all_lbw_2014to2018,marital,-0.001193848,0.011008419,-0.108448612,0.913657345,-0.022769953,0.020382258
nm_all_lbw_2014to2018,maternal_care_code,-0.170486634,0.095436468,-1.786388752,0.074279999,-0.357538674,0.016565407
nm_all_lbw_2014to2018,multiracial,0.014281569,0.027302407,0.523088271,0.601006057,-0.039230166,0.067793304
nm_all_lbw_2014to2018,native,0.008674973,0.015437625,0.56193704,0.574260226,-0.021582216,0.038932163
nm_all_lbw_2014to2018,pacific,0.237241755,0.131350208,1.806177225,0.071132459,-0.020199923,0.494683433
nm_all_lbw_2014to2018,pop_per_sqr_mile,0.00271352,0.001246635,2.17667525,0.02969251,0.00027016,0.005156881
nm_all_lbw_2014to2018,poverty,0.078794154,0.011569835,6.81030904,1.51E-11,0.056117694,0.101470615
nm_all_lbw_2014to2018,white,0.020291735,0.013356399,1.519252007,0.128953378,-0.005886325,0.046469796
nm_hor_lbw_2014to2018,acres_ag_land_per_sqr_mile,0.001480955,0.000419801,3.527757299,0.000434374,0.000658161,0.00230375
nm_hor_lbw_2014to2018,all_hormone_wells_2014to2018,0.834487989,0.629587547,1.325451865,0.185264882,-0.399480929,2.068456906
nm_hor_lbw_2014to2018,asian,-0.023154084,0.036376847,-0.636506087,0.524563806,-0.094451393,0.048143225
nm_hor_lbw_2014to2018,ba,-0.01214557,0.008879708,-1.367789375,0.171625245,-0.029549478,0.005258338
