fips,preterm,lbw,fertility_per_1000_women,pop_per_sqr_mile,white,black,native,asian,pacific,multiracial,hispanic,poverty,completed hs,completed undergrad,marital,drug_death_per_100000,insured,fertilizer_per_sqr_mile,insecticide_per_sqr_mile,herbicide_per_sqr_mile,hospitals_per_sqr_mile,Acres of agricultural land,acres_ag_land_per_sqr_mile,all_wells,all_hormone_wells,all_est_wells,all_test_wells,all_wells_2014to2018,all_hormone_wells_2014to2018,all_est_wells_2014to2018,all_test_wells_2014to2018,required_report,no_report_but_resources,"Metro-nonmetro status, 2013 0=Nonmetro 1=Metro",Economic Types Type_2015_Update non-overlapping,total_area,total_wells,total_1418_wells,MaternityCareAccess,maternal_care_code
2198,8.4,5.1,75,1.230150195,47.2,0.4,39.9,1.2,0.6,10.4,3.8,15.2,90.2,17.6,50.5,187.8,74.1,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,10909.513,0,0,Maternity Care Desert,0
2220,6.4,4.6,29,3.044583391,64.7,1.2,12.8,7.2,0.1,13.5,6.5,7.5,94,32.6,49.6,150.2,81.7,NA,NA,NA,0.00069686,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,4815.143,0,0,Access to Maternity Care,1
2230,NA,NA,35,2.445077927,86.4,1.2,5.2,1.8,0,4.9,5.2,5.3,93.7,33.7,46.6,NA,81.1,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,445.047,0,0,Maternity Care Desert,0
2240,7,3.9,60,0.27700369,76.6,0.7,13.2,2.3,0,5.2,5.5,10.8,90.2,19.1,57.6,133.5,84.4,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,2,25113.11,0,0,Maternity Care Desert,0
2261,9.3,4.7,82,0.271784979,73.1,0.3,12.8,3.5,0.6,8.3,5,8.1,96,30.6,59.9,160.8,84.3,NA,NA,NA,5.84E-05,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,40305.54,0,0,Maternity Care Desert,0
2275,NA,NA,68,0.971832887,67.2,0.1,20,2.8,0.4,8.4,4.9,7.8,88.3,20.7,53.8,262.7,85,NA,NA,NA,0.000391237,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,3476.607,0,0,Maternity Care Desert,0
2282,NA,NA,52,0.090381067,44.8,0.3,28.3,8.3,2.3,15.2,7.3,6.7,91.8,20,45.9,NA,79.5,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,9162.331,0,0,Maternity Care Desert,0
2290,7,4.7,61,0.037197602,22.7,0.1,70.5,0.6,0,5.9,2.4,25.1,85.7,13.4,36.5,223.5,70.8,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,147871.001,0,0,Maternity Care Desert,0
4001,9.4,7.7,57,6.387333999,22.9,0.7,73.7,0.4,0,1.6,6.2,35.3,79.6,11.7,34.1,84.5,76.5,0.544140629,0.004643905,0.034472063,0.000357223,892907,79.74183104,0,0,0,0,0,0,0,0,FALSE,TRUE,0,4,11218.381,0,0,Access to Maternity Care,1
4003,8.8,8.1,62,20.48463048,84.9,3.7,1.3,1.9,0.4,4.5,35.3,17.2,87.2,23,51.6,180,91.8,13.44245579,9.721354585,13.57644723,0.000648869,211676,34.33749588,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,6217.477,0,0,Limited Access to Care Lv. 1,1
4005,8.9,8.4,34,7.530987438,63.8,1.3,26.7,2.1,0.1,3.2,14,18.9,89.6,35.6,38.3,81.1,87.7,0.066331254,0.0011279,NA,0.000214838,89446,4.804101517,0,0,0,0,0,0,0,0,FALSE,TRUE,1,4,18661.193,0,0,Access to Maternity Care,1
4007,12.2,10.4,74,11.22321246,77,0.6,16,0.9,0,3.3,18.7,22.5,85.3,18.5,50.4,259.7,88.7,0.144598692,0.004413623,NA,0.000630518,25649,5.390714914,0,0,0,0,0,0,0,0,FALSE,TRUE,0,5,4795.492,0,0,Access to Maternity Care,1
4009,10.6,8.2,81,8.194128972,79,2,12.7,0.6,0.1,2.9,32.9,21.3,85.6,15.3,46.5,163.7,91.5,8.426893374,1.994938023,7.377506652,0.000216324,78998,17.08914704,0,0,0,0,0,0,0,0,FALSE,TRUE,0,4,4641.031,0,0,Limited Access to Care Lv. 1,1
4011,10.1,7.8,104,5.159670745,90.9,2.2,4.6,0.3,0,0.2,46.4,11.9,89,11.9,56.3,153.9,92.7,2.193294382,1.5624508,1.850184964,0,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,0,2,1847.287,0,0,Maternity Care Desert,0
4012,8.2,5.7,71,4.600601516,76.9,0.8,14.1,0.8,0,2.9,27.1,22.1,77.3,12.4,50.3,402.3,85.5,15.93531378,20.54924973,21.01551039,0.000444481,NA,NA,0,0,0,0,0,0,0,0,FALSE,TRUE,0,5,4513.746,0,0,Maternity Care Desert,0
4013,9.4,7.4,53,462.4194948,77.6,5.5,1.9,4.2,0.2,3.6,30.8,14.7,87.4,32,45.8,104.7,88.9,15.27156939,16.97431671,18.58510003,0.005000407,274390,29.82742834,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,9224.053,0,0,Access to Maternity Care,1
4015,8.6,7.3,56,15.4806523,90.5,1.1,2.4,1.2,0.2,2.2,16.2,17.5,85.3,12.9,49.4,298.9,89.6,1.496649367,1.412283478,0.992482421,0.000300502,159692,11.99693458,0,0,0,0,0,0,0,0,FALSE,TRUE,1,5,13460.608,0,0,Access to Maternity Care,1
4017,10.1,9,80,10.92524751,47.8,0.9,44.5,0.6,0.1,3,11.3,28.5,82.8,15.8,42.9,147.7,86.5,0.433170662,0.041005483,0.075578733,0.000502518,432588,43.47666592,0,0,0,0,0,0,0,0,FALSE,TRUE,0,5,9959.186,0,0,Access to Maternity Care,1
4019,8.7,7.4,57,110.9934961,76.2,3.5,3.7,2.9,0.2,4.7,37,17.8,88.3,31.9,43.7,139.3,90.1,3.028336201,1.458873917,2.555396772,0.001306162,89532,9.745273409,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,9189.251,0,0,Access to Maternity Care,1
4021,9.3,7,58,78.2209455,80.2,4.5,5,1.8,0.3,3.9,29.9,14.2,85.4,19,49.6,127.9,91.2,38.58800087,34.49730788,37.84179883,0.000745457,382160,71.22092184,0,0,0,0,0,0,0,0,FALSE,TRUE,1,0,5374.466,0,0,Access to Maternity Care,1
4023,8.3,6.9,67,37.66122682,85.1,0.5,0.8,0.9,0,1.1,83.5,24,75.6,21,46.6,86.7,88.4,0.843222127,0.156032474,0.565112432,0.000808458,22349,18.06823712,0,0,0,0,0,0,0,0,FALSE,TRUE,0,4,1238.114,0,0,Access to Maternity Care,1
4025,8.6,7.1,48,27.65368324,91.5,0.6,1.4,1,0.1,2.5,14.4,14,90.3,25.2,52,306,89.6,0.560348844,0.344555451,0.515786832,0.000369298,247288,30.44102482,0,0,0,0,0,0,0,0,FALSE,TRUE,1,5,8127.952,0,0,Access to Maternity Care,1
4027,8.5,6.2,69,37.69132069,75,2.2,1.3,1.3,0.1,2.7,63.4,20.1,72.1,14.8,53.9,107,86.7,28.95461078,37.16357075,35.48637779,0.000181357,243221,44.1099207,0,0,0,0,0,0,0,0,FALSE,TRUE,1,5,5519.12,0,0,Access to Maternity Care,1
5001,10.9,10.2,58,18.32995538,72.5,25.8,0.1,0,0,1.1,3.1,20,83,15.5,46.7,169.3,93.2,266.9504553,283.8473084,343.3812315,0.002022727,377072,381.3569264,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,1033.746,0,0,Limited Access to Care Lv. 1,1
5003,12.7,11.4,47,22.19359663,71.8,25.7,0.2,0.2,0,0.6,5.3,20.2,82.3,13.2,51.6,145.2,90.8,81.17191527,79.44933685,101.1998612,0.001080664,104237,112.6451737,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,940.53,0,0,Access to Maternity Care,1
5005,9,6.5,75,74.37218752,96.6,0.2,0.3,0.4,0,1.7,2.2,14,88.2,18.3,55.7,189.9,94.4,25.41562467,1.901751271,20.80739626,0.003608636,953,1.719515144,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,586.725,0,0,Access to Maternity Care,1
5007,10.1,7.5,64,305.5602094,87.9,1.7,1.4,3.8,0.6,2.9,16.4,9.9,88.1,32.4,57.4,64.5,90.6,63.15438,4.561339755,57.66095064,0.003539581,6146,7.251421142,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,883.914,0,0,Access to Maternity Care,1
5009,9.2,7.1,82,63.20096408,96.1,0.4,0.8,0.5,0.1,2,2.4,14.9,87,16,54.7,131.8,93.2,96.61842299,4.432271001,70.31293698,0.001694941,3085,5.228893322,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,601.996,0,0,Limited Access to Care Lv. 1,1
5011,11.4,10.8,37,16.86289731,65.4,29,1.2,0,0,0.2,15.1,23.2,82,15.2,49.7,134.5,88.5,2.937298609,1.047384926,2.561472254,0.001540272,1697,2.6138415,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,652.917,0,0,Access to Maternity Care,1
5013,12,8.4,19,8.275993732,76.2,21.6,0.1,0,0.2,1.7,4,15.6,82.7,12.1,46.4,153.3,91.8,4.639138355,0.466141131,1.283876767,0,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,632.398,0,0,Maternity Care Desert,0
5015,8.5,6.9,32,44.26753867,92.6,1.2,0.7,1.2,0.7,2.1,15,15,85.8,20.4,54.9,170.9,87.6,45.22155993,2.68745089,45.16917607,0.00317478,307,0.487328661,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,638.626,0,0,Limited Access to Care Lv. 1,1
5017,10.9,13,90,16.80179285,43.7,54.1,0.2,0.4,0,0.9,5.4,29.2,80.7,14.7,42.4,162.3,91.1,216.5454049,358.2276949,339.9251322,0.001551985,267578,415.2771225,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,690.79,0,0,Maternity Care Desert,0
5019,11.1,9,50,25.84643167,71.2,24,0.4,0.7,0,1.4,4.7,19.8,89.2,27.6,39.4,135.4,91.4,18.61497303,11.86384121,18.81241506,0.001154632,9417,10.87316717,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,882.829,0,0,Access to Maternity Care,1
5021,10.3,7.1,51,23.55239042,95.9,0.6,0.4,0,0,1.5,2,22.6,80.7,11.6,48.4,277.7,93.1,324.4572051,170.5276886,358.5980847,0.0015638,242850,379.7688078,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,641.436,0,0,Maternity Care Desert,0
5023,9,8.9,60,45.56331097,97,0.6,1.1,0.6,0,0.6,2.4,14.6,84.7,14.9,55.9,141.6,90.8,43.29146613,4.323367676,25.57902246,0.001805918,8809,15.9083316,1.248483743,0.28551252,0,0.076024044,0.486553881,0.094607699,0,0.008447116,TRUE,FALSE,0,5,591.918,739,288,Access to Maternity Care,1
5025,12.2,8.4,49,13.76082331,86.4,11.2,0.2,0,0,2.2,1.9,19.4,88.6,16.2,52.7,148,94.9,4.595305328,1.41355406,4.770954057,0,511,0.854823816,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,598.749,0,0,Maternity Care Desert,0
5027,14.6,13.6,68,31.19125204,60.6,35,0.4,1.1,0,1.1,2.7,25.2,85,20.6,39.8,144.4,91.8,7.135919288,3.55098801,11.50415674,0.00130551,4620,6.031457576,0.001304201,0.001304201,0.001304201,0.001304201,0,0,0,0,TRUE,FALSE,0,3,766.753,1,0,Access to Maternity Care,1
5029,11.8,10.7,29,37.85570072,85.2,10.9,0.3,0.1,0,3.3,3.9,18.2,85.9,16,53,151.7,92.6,65.99487556,30.64888503,88.17846828,0.001810758,35821,64.86315199,1.051762231,0.084705683,0,0.014117614,0.307058101,0.007058807,0,0.003529403,TRUE,FALSE,0,0,566.668,596,174,Maternity Care Desert,0
5031,12,9.7,46,149.4454876,79.4,13.8,0.5,1.3,0.2,2.6,5,18.4,89.1,26.3,44.4,132.3,90.7,326.2673762,275.9823438,380.5861262,0.002827702,290256,410.378799,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,712.72,0,0,Access to Maternity Care,1
5033,10.7,7.9,53,105.6707178,88.4,1.6,2,1.9,0,3.2,7.5,15.9,85.2,15.3,54.6,149.6,91.1,38.5964022,9.497712261,62.35506051,0.001691489,12819,21.68320097,0,0,0,0,0,0,0,0,TRUE,FALSE,1,3,603.194,0,0,Limited Access to Care Lv. 1,1
5035,14.9,14.4,74,80.30534151,44.4,48.5,0.3,0.7,0.2,5.7,2.5,22.2,82.4,18,37.4,82.9,90.9,237.7554548,208.5435328,451.920509,0.00163845,271690,445.1504343,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,636.369,0,0,Maternity Care Desert,0
5037,15.3,10.3,60,27.57705449,74.7,19.5,0.1,0.1,0,5.6,1.9,16.7,82.8,15.4,49.8,171.6,92.7,286.9908596,253.3445169,382.7464137,0.001622371,249654,405.0312955,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,622.307,0,0,Maternity Care Desert,0
5039,9.9,12,41,11.13598427,55.5,41.6,0.4,0.3,0.2,1.2,3.1,14.3,83.6,13.7,40.2,219.2,92,1.002418391,0.00449515,0.45251174,0.001498383,15,0.022475749,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,668.106,0,0,Maternity Care Desert,0
5041,13.4,14,70,15.47514434,49.3,47.1,0.3,0.3,0,1.4,5.9,29.1,78.8,12.4,44.9,153.2,92.7,224.3746216,268.3538701,307.2441693,0.002603709,279125,363.380135,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,819.52,0,0,Maternity Care Desert,0
5043,10.7,8.4,73,22.33578035,68.6,28.8,0.1,0.2,0,1,3.3,21.4,85.1,20.6,43.6,163.6,94.1,46.48599577,72.19471798,68.26283837,0.001207209,66847,80.69829796,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,835.66,0,0,Limited Acces to Care Lv. 2,1
5045,9.7,7.2,48,188.9313655,82.2,11.4,0.4,1.3,0.1,2.5,4,16.8,91.3,30,46.4,95.3,90.3,43.05960901,13.14475591,45.75122041,0.004630065,24246,37.42018925,0.374958777,0.02108202,0,0.004517576,0.179197167,0.012046868,0,0,TRUE,FALSE,1,0,664.073,249,119,Access to Maternity Care,1
5047,9.2,9.1,97,29.20259506,94.2,1,1.5,0.6,0.2,2.2,3.1,21.9,82.6,11.8,54.5,235.3,94.2,47.47803236,6.569762667,80.75388027,0.001642441,2974,4.884618543,0.00322767,0,0,0.001613835,0.001613835,0,0,0.001613835,TRUE,FALSE,0,0,619.642,2,1,Limited Access to Care Lv. 1,1
5049,8.4,6.6,65,19.63626246,96.3,0.6,0.5,0,0,2.1,1.5,23.9,84.6,11.8,56.8,268.2,90.9,66.94511261,3.5717001,40.05059908,0.001617618,4210,6.810170934,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,620.327,0,0,Maternity Care Desert,0
5051,10.7,8.9,44,145.0390352,86.2,8.2,0.8,0.5,0,2.7,5.5,18.6,88.4,20.2,45.5,249.9,88.8,2.654484663,0.27002262,3.061731893,0.0044266,765,1.128783083,0,0,0,0,0,0,0,0,TRUE,FALSE,1,5,734.626,0,0,Access to Maternity Care,1
5053,12.9,8.9,59,28.62560382,95,3,0.2,0,0,1.7,2.7,14.5,91.5,18.3,52.5,123.5,95,5.941640868,1.299437174,8.106841909,0,551,0.872094864,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,632.93,0,0,Maternity Care Desert,0
5055,11,8,64,77.24411793,95.4,1.6,0.2,0.3,0.1,1.7,2.8,16.3,87.3,15.9,52.6,184.9,93.1,294.7559929,219.7622246,315.7275207,0.001731038,204299,353.6493747,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,579.537,0,0,Limited Acces to Care Lv. 2,1
5057,10.6,9.1,70,30.26446008,59.3,30.5,0.2,0.1,0.2,2.1,12.7,24.3,81,15.1,45.4,119.1,90.1,35.35160545,11.20106664,38.7247086,0.001374533,6155,8.460248516,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,741.177,0,0,Limited Access to Care Lv. 1,1
5059,10.8,9.3,62,54.48563738,84.6,12,0.1,0.4,0,1.6,3.4,17.6,85.4,14.7,55.3,199.5,91.5,10.08276875,2.602371881,10.48750992,0.001625467,926,1.505181987,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,622.173,0,0,Maternity Care Desert,0
5061,8.8,7.6,43,22.74847214,67,20.6,0.2,0.3,0.1,2.1,12.2,19.2,82.9,14.7,45.4,153.7,90.9,23.36862243,11.25275457,50.60426426,0.001699042,1143,1.942004903,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,595.314,0,0,Maternity Care Desert,0
5063,11.6,8.7,37,48.77780599,91.9,1.9,0.2,0.6,0,2.7,6.2,17.3,85.8,18.9,49.9,126.6,91.4,74.70737767,31.166798,87.32332051,0.001308979,63132,82.63848347,0.040180475,0,0,0,0,0,0,0,TRUE,FALSE,0,3,771.519,31,0,Access to Maternity Care,1
5065,10.1,6.9,66,23.35439288,94.7,1.9,1.4,0.1,0,1.6,2.2,17.1,85.1,13.8,56,193.7,92.8,53.78623987,8.217701042,44.26293887,0,6462,11.13032575,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,584.018,0,0,Maternity Care Desert,0
5067,12.9,10.6,38,27.17206979,78.5,12.4,0.1,0,0,8.3,2.8,23.3,78.9,10.2,34.6,202.2,91.9,264.994329,127.4097958,327.9704317,0,236403,372.920686,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,641.5,0,0,Access to Maternity Care,1
5069,14.5,14,57,80.94880124,40.1,56.6,0.3,0.9,0,0.9,2,23.2,86,17.8,38.8,141.6,92.1,190.5648623,196.6546434,238.6244773,0.001149449,251343,288.9059774,0,0,0,0,0,0,0,0,TRUE,FALSE,1,4,913.778,0,0,Access to Maternity Care,1
5071,9.9,7.7,67,39.84154911,91.4,1.6,0.2,1.9,0.1,2.6,13.8,22.4,79.4,15.8,51.6,167.2,89,18.62282899,2.003367233,29.58224792,0.001515406,7872,11.92927902,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,682.745,0,0,Limited Access to Care Lv. 1,1
5073,12.2,9.9,39,13.08927777,60.7,36.6,0.3,0.5,0,1,2.5,22.2,81.7,16.5,42,156.5,90,90.36807087,47.60219196,94.1027267,0,37667,71.29917944,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,545.079,0,0,Maternity Care Desert,0
5075,11.2,8.9,54,28.36788909,96.7,1,0.3,0.1,0,1.7,1.4,17.7,85.5,15,49.8,310.5,92.2,271.4852425,189.0092086,290.7074699,0.001701835,184751,314.4157345,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,592.345,0,0,Maternity Care Desert,0
5077,14.9,12,125,15.59520827,42.3,56.5,0.3,0.1,0,0.6,1.8,26,73,8.9,40.7,89.4,91.5,278.5614839,219.3003563,387.6267173,0,234778,389.5947868,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,619.502,0,0,Maternity Care Desert,0
5079,10.5,8.9,106,24.3873339,66.5,31.3,0.4,0,0,0.5,3.8,18.6,81.3,8.9,61.9,138.6,92.6,202.259056,215.0893401,247.6253735,0,163913,291.8876277,0,0,0,0,0,0,0,0,TRUE,FALSE,1,4,572.186,0,0,Maternity Care Desert,0
5081,11.7,8.4,56,23.32943789,73.5,22.2,1.2,0.4,0,2.3,0.9,15.8,88.2,11.4,48.5,263.9,93.8,60.33112508,46.76784795,70.39601989,0.00187883,23258,43.69783897,0,0,0,0,0,0,0,0,TRUE,FALSE,1,3,564.766,0,0,Maternity Care Desert,0
5083,10.2,10.8,76,30.72493158,91.5,1.3,1,2.3,0,2.6,3,21.1,85.1,12.1,52,236.9,92,42.3020327,14.06396073,72.51716512,0.002824372,NA,NA,0.017770414,0,0,0.004100865,0.001366955,0,0,0.001366955,TRUE,FALSE,0,0,731.553,13,1,Maternity Care Desert,0
5085,10.1,7.9,76,93.66430493,89,6.1,0.6,0.7,0.1,2.2,4.4,12.2,88.7,20.3,54.8,150.3,92.4,257.5684069,215.443727,318.0430197,0,272248,353.1551352,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,802.848,0,0,Limited Acces to Care Lv. 2,1
5087,10.1,6.1,72,19.2699106,94,0.5,1.3,1,0.4,2.3,5.6,16.8,79.7,12.5,57,104.5,88.6,55.88226128,3.118954179,52.79207532,0,2987,3.580444325,0,0,0,0,0,0,0,0,TRUE,FALSE,1,3,837.08,0,0,Maternity Care Desert,0
5089,9.7,8.1,47,27.53636784,96.1,0.9,1.1,0.4,0,1.3,2.2,20.6,86.9,17.2,54.9,235.3,93,38.71977164,3.231393939,34.18007357,0,794,1.330081279,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,640.31,0,0,Maternity Care Desert,0
5091,13.6,10.4,50,69.93294211,70.5,24.8,1.1,0.4,0.1,2,3.2,21.2,86,16.6,44,148.6,89.3,34.69079217,37.20945842,57.76951007,0.001598138,29442,47.05239337,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,637.649,0,0,Limited Access to Care Lv. 1,1
5093,12.9,11.6,63,47.55956188,60.4,35.2,0.1,0.6,0.1,1.7,4,25.8,80.7,12.8,42.3,176,92.1,295.4531322,356.1909267,451.9129979,0.002220801,456109,506.463641,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,919.814,0,0,Limited Access to Care Lv. 1,1
5095,13.3,11.5,141,11.93962493,56,40,0.5,0.4,0,2.6,2.7,28.1,77.1,10.5,37.2,171.6,90.1,213.5873558,204.8348151,264.697647,0,190403,313.60745,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,621.306,0,0,Access to Maternity Care,1
5097,9.9,6.1,62,11.53158652,91.2,0.2,1.8,1.4,0,2.3,4.3,18.9,78.2,10.8,58.6,160.8,88,9.980022004,2.669716795,11.17767594,0,1086,1.39256121,0,0,0,0,0,0,0,0,TRUE,FALSE,0,5,800.288,0,0,Maternity Care Desert,0
5099,10.1,11.3,65,13.66053885,63.4,34.7,0.1,0.3,0,1.6,0.3,27.7,86.8,15.4,48.1,146.5,91.3,13.58608567,5.820295935,18.66994261,0,685,1.108704871,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,620.639,0,0,Maternity Care Desert,0
5101,9,6.1,9,9.560133949,94.7,0,2.6,0.2,0,2.4,0.9,14.2,82.6,16.2,57.4,132,92.5,17.99103189,0.024363236,8.583168171,0,235,0.286268027,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,823.199,0,0,Access to Maternity Care,1
5103,12.2,11,62,32.89650551,56.6,41.1,0.2,0.1,0,1.9,2.3,24.1,85.6,16,44.6,200.4,92.6,6.393434346,0.766939189,2.13432899,0.00136466,NA,NA,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,739.752,0,0,Limited Acces to Care Lv. 2,1
5105,8.1,7,58,18.71405675,92.8,1.9,0.6,0,0,2.8,2.9,17,83.4,11.9,53.2,195.1,94,24.17307874,19.30872936,37.51151272,0,19914,36.10460436,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,560.532,0,0,Maternity Care Desert,0
5107,14.4,13,70,27.36232584,36.2,62.6,0,0.1,0,0.9,1.8,33.2,78.4,14,35.2,213.6,90.7,328.7576118,394.0080043,499.5773603,0.00143755,353182,507.7167682,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,727.342,0,0,Limited Acces to Care Lv. 2,1
5109,10.1,7.2,52,17.99455901,90.1,3.3,0.7,0.5,0,1.8,6.5,16.6,84.8,14.7,55.2,266.3,89.7,17.66656788,13.96709433,28.72336529,0,3653,6.081987793,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,614.13,0,0,Maternity Care Desert,0
5111,12.8,9.8,62,31.71836142,88.6,4.8,0.2,0,0,5.7,2.9,21.8,80.6,10.1,48,227.5,88.5,297.7825893,176.8917746,363.2513232,0,298568,393.7011612,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,763.582,0,0,Maternity Care Desert,0
5113,8,6.1,74,23.50874043,91.9,0.5,1.6,0.8,0,2.9,6.5,24.5,84.6,13.3,53.4,184.6,88.4,22.89429287,6.716949542,29.97151622,0.001165935,979,1.141450026,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,862.458,0,0,Access to Maternity Care,1
5115,12,8,40,78.32914882,91.2,3,0.6,1,0,2.5,8.7,18.5,84.8,22,46.3,133.9,90.9,28.2651504,19.55028799,41.55590016,0.001230739,22088,27.18456161,0.003611086,0,0,0,0.003611086,0,0,0,TRUE,FALSE,0,0,830.775,3,3,Access to Maternity Care,1
5117,11.8,8.3,94,12.72444114,85.4,13,0.4,0.4,0,0.7,0.7,15.7,82.2,15.1,54.1,191.9,91.8,237.0907272,202.806971,272.1987013,0,221025,341.1474532,0,0,0,0,0,0,0,0,TRUE,FALSE,0,1,675.612,0,0,Maternity Care Desert,0
5119,12,11,57,518.4546359,56.5,36.5,0.2,2.2,0,2.8,6.1,17,90.4,34.1,40.2,131,91.4,29.50396289,29.67526008,46.51904363,0.015812047,34407,45.33709309,0,0,0,0,0,0,0,0,TRUE,FALSE,1,4,807.655,0,0,Access to Maternity Care,1
5121,9,7.3,86,26.9891939,95.7,1.1,0.5,0,0,2,2,18.3,82.7,14,51.4,180.7,91.5,136.2262045,42.43480767,117.9288097,0.001533216,76018,116.5519821,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,656.043,0,0,Maternity Care Desert,0
5123,15.5,13.5,53,41.42072422,40.9,55.6,0.6,0.6,0,1.1,2.7,26.6,80.6,10.6,38.2,61,89.7,229.4412597,204.069609,347.4983578,0.001575292,239690,377.5817065,0,0,0,0,0,0,0,0,TRUE,FALSE,0,4,642.536,0,0,Access to Maternity Care,1
5125,10.8,8,60,163.0979052,89.1,7,0.3,1.2,0.1,1.8,4.6,8.5,90.4,26.1,52.9,100.1,93.9,7.790786224,2.735136764,8.155655403,0.00276416,687,0.949489114,0,0,0,0,0,0,0,0,TRUE,FALSE,1,0,730.489,0,0,Access to Maternity Care,1
5127,9.5,8.3,67,11.70225046,87.9,0.3,2.4,0.9,0,4.4,7.6,22.1,78.9,9.1,55.7,252.6,91.2,5.823107966,1.237242339,8.749230926,0.001120691,391,0.438189995,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,898.055,0,0,Maternity Care Desert,0
5129,5.3,6,68,11.8946997,93.7,0.7,2.6,1.2,0,1.5,2.3,21.1,84.5,12.5,56.6,158.8,92.7,31.84380606,0.063054069,21.77016792,0,1327,1.992208319,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,668.511,0,0,Access to Maternity Care,1
5131,10.4,8,71,239.6356424,74.9,7,1.3,4.4,0,4.3,14,20.3,83.2,19.7,47.8,175.8,89.3,15.82831198,4.403124677,18.43972965,0.005640211,1346,2.530574643,0.00365483,0,0,0,0,0,0,0,TRUE,FALSE,1,3,547.221,2,0,Access to Maternity Care,1
5133,8.1,7.2,66,30.42308849,63.2,5.1,2.1,0.4,0.3,1.7,33.2,21,74.3,11.5,51.8,114.1,85.3,32.15897227,14.77359192,46.79631235,0.001769504,643,1.137791305,0,0,0,0,0,0,0,0,TRUE,FALSE,0,3,581.281,0,0,Maternity Care Desert,0
5135,13,10.5,44,28.19690683,95.1,0.7,0.6,0.1,0,3.2,2.2,21.6,83.6,11.3,48.8,232.1,92.9,41.41601647,7.964554918,36.51220658,0,3064,5.069255561,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,606.436,0,0,Limited Access to Care Lv. 1,1
